tweet,sentiment_label
@KartiPC @ManojMehtamm @timesofindia Everyone knows your case is nothing but political vendetta. Since #BJP can't s… https://t.co/nqwr2PtArZ,Neutral
RT @ShashiTharoor: Why I dismiss the tag of "most dangerous pace in the world for women" as a sweeping &amp; inaccurate statement, while insist…,Neagtive
@ippatel When Shashi Tharoor got married again ? 😄

He has lost a job before.,Positive
‘India most dangerous for women’: Shashi Tharoor dismisses survey as 'sweeping statement' https://t.co/o04h4DqkWp,Neagtive
@navneet_mundhra Shashi tharoor of Twitter...,Neutral
RT @ShashiTharoor: Why I dismiss the tag of "most dangerous pace in the world for women" as a sweeping &amp; inaccurate statement, while insist…,Neagtive
RT @davidlms25: Victim of a flawed law: Compelling argument made by Swaminathan Anklesaria on the Sunanda Pushkar "abetment to suicide" cas…,Neagtive
@ippatel Another Opportunity for Shashi Tharoor.,Neutral
RT @ShashiTharoor: Why I dismiss the tag of "most dangerous pace in the world for women" as a sweeping &amp; inaccurate statement, while insist…,Neagtive
RT @ShashiTharoor: Why I dismiss the tag of "most dangerous pace in the world for women" as a sweeping &amp; inaccurate statement, while insist…,Neagtive
Controversy as activists urge Indian politician to pull out of literature festival https://t.co/6BaSkwPnUh https://t.co/fGVyu1fyjH,Neutral
RT @SatyaVijayi: OMG!!! Shashi Tharoor Has Gone Against Rahul Gandhi On This Issue

https://t.co/TMeVyAJlTH https://t.co/TMeVyAJlTH,Neutral
RT @raajkhosla: Delhi-NYC with Shashi Tharoor.
 Benefited hugely from his global perspective.
India is best served when Foreign policy is s…,Positive
Congratulations Technopark, Trivandrum

Shashi Tharoor Nissan Kadakampally Surendran Chief Minister's Office, Kerala https://t.co/HJvx0bddhX,Neutral
RT @ShashiTharoor: Accounts of some of the discussion in NY this week: https://t.co/HugvgFD0DH
https://t.co/jxfAIRV3lC https://t.co/bAlQyJs…,Neutral
RT @raajkhosla: Delhi-NYC with Shashi Tharoor.
 Benefited hugely from his global perspective.
India is best served when Foreign policy is s…,Positive
OMG!!! Shashi Tharoor Has Gone Against Rahul Gandhi On This Issue

https://t.co/TMeVyAJlTH https://t.co/TMeVyAJlTH,Neutral
